"veranstid","verart","verartid","aikz","veranstnr","veranstnrint","ktxt","dtxt","ltxt","sws","semester","erwartteilnehmer","teilnehmermax","druck_vvz","zeitstempel","lehrmethoden","voraussetzung","verweise","pruefungsstoff","credits","kommentar","bemerkung","literatur","hyperlink","uebernrhythm","veranststatusid","pruefmoegl","freigabe","publish","belegpflicht","geschl","unterrsprache","praesenzzeit","art_praesenzzeit","ssz","studienjahr","kosten","externperson","externinst","evalartid","externid","fachuebergreifend_kz","curricular_kz","sichtbar","verformatid"
193620,,113,A,"9620024             ",,,Religionspädagogisches Vorbereitungsseminar zum Praxissemester,,2.0,20221,,,J,2022-02-28 20:50:44.782,,,,,,,,,,2,4,,N,,J,,1,,,,,,,,,,,,J,4
193685,,4,A,"2112MB006UE         ",,,Mathematik 2 und Biostatistik,,2.0,20221,,,J,2022-01-19 18:27:28.232,,,,,,,,,https://moodle.hu-berlin.de/course/view.php?id=99203,2,4,,N,,J,,1,,,,,,,,,,,,J,3
191802,,113,A,"5519066             ",,,Bewegung und Gesundheit,,2.0,20221,,,J,2022-01-20 22:27:52.320,,,,,,,,,,1,4,,N,,J,,1,,,,,,,,,,,,,1
190780,,113,A,"5240388             ",,,Traum und Vision in der Vormoderne,,2.0,20221,,,J,2022-02-01 15:08:47.504,,,,,,,,,,0,4,,N,,J,,1,,,,,,,,,,,,,1
190794,,113,A,"5240397             ",,,Lebensschriften französischer Autorinnen,,2.0,20221,,,J,2021-11-16 12:34:34.744,,,,,,,,,,0,4,,N,,J,,1,,,,,,,,,,,,,1
190023,,4,A,"3313047             ",,,Fachdidaktische Übungen zur Theoretischen Informatik,,1.0,20221,,,J,2021-11-16 09:57:46.869,,,,,,,,,,,4,,N,,J,,1,,,,,,,,,,,,J,4
192423,,113,A,"3313094             ",,,Heimautomatisierung - Basistechnologien,,2.0,20221,,,J,2021-12-15 21:08:50.193,,,,,,,,,,,4,,N,,J,,1,,,,,,,,,,,,J,1
193138,,113,A,"5260159             ",,,Sprachenübergreifend: Ausgewählte Bereiche der Morphologie slawischer Sprachen,,2.0,20221,,,J,2022-01-05 01:05:30.201,,,,,,,,,,1,4,,J,,J,,1,,,,,,,,,,,,,1
193099,,387,A,"5260022ÜWP          ",,,Polnisch: Sprachkurs A2,,6.0,20221,,,J,2022-01-04 14:13:13.160,,,,,,,,,,1,4,,J,,J,,1,,,,,,,,,,,,,1
190810,,113,A,"5240412             ",,,"Identidad, género, camp y transgresión en el cine de Pedro Almodóvar: de &#8220;Pepi, Luci y Bom&#8230;&#8221; a &#8220;Madres paralelas&#8221;",,2.0,20221,,,J,2021-11-16 13:45:02.104,,,,,,,,,,0,4,,N,,J,,6,,,,,,,,,,,,,1
193624,,421,A,MA1660              ,,,"""Team und Führung""",,3.0,20221,,,J,2022-01-13 10:42:30.906,,,,,,,,,,1,4,,J,,N,,1,,,,,,,,,,,,J,4
191786,,113,A,"54072               ",,,Literarische Texte: Selbst- und Welterschließung mit Kinder- und Jugendliteratur,,2.0,20221,,,J,2022-01-06 14:12:22.467,,,,,,,,,,1,4,,N,,J,,1,,,,,,,,,,,,,4
193614,,113,A,"533641              ",,,Raum - Objekt - Text. Ausstellungspraxen im Humboldt Forum,,2.0,20221,,,J,2022-01-13 09:26:48.449,,,,,,,,,,,4,,N,,J,,1,,,,,,,,,,,,,1
194113,,329,A,"51736               ",,,Forschungskolloquium/Doktoran*innenkolloquium,,2.0,20221,,,J,2022-01-26 10:47:27.305,,,,,,,,,,0,4,,N,,N,,1,,,,,,,,,,,,,1
190782,,420,A,"5240389             ",,,Traumwissen und Traumdarstellung im Gattungskontext,,2.0,20221,,,J,2022-02-01 14:17:49.815,,,,,,,,,,0,4,,J,,J,,1,,,,,,,,,,,,J,1
193125,,113,A,"5260001             ",,,Russisch: Russischer Satz aus der aspektuellen Perspektive,,2.0,20221,,,J,2022-01-04 23:53:16.393,,,,,,,,,,0,4,,J,,J,,1,,,,,,,,,,,,,2
191804,,338,A,"5519076             ",,,Statistik,,2.0,20221,,,J,2022-01-20 23:38:00.720,,,,,,,,,,1,4,,N,,J,,1,,,,,,,,,,,,,1
190819,,113,A,"5240419             ",,,Feministische Literaturtheorien des 20. Jahrhunderts,,2.0,20221,,,J,2022-01-20 10:59:16.290,,,,,,,,,,0,4,,J,,J,,1,,,,,,,,,,,,,1
193646,,113,A,"5270125             ",,,Kommunikationstheoretische Zugriffe auf Literatur und Literaturkompetenz im Unterricht,,2.0,20221,,,J,2022-01-13 12:29:17.605,,,,,,,,,,2,4,,N,,J,,1,,,,,,,,,,,,J,1
194114,,401,A,Ü51740              ,,,Kolloquium zur Comicforschung,,2.0,20221,,,J,2022-01-26 10:49:57.138,,,,,,,,,,0,4,,J,,J,,1,,,,,,,,,,,,,1
194148,,4,A,Ü53462              ,,,Kontrapunkt (Kurs II),,2.0,20221,,,J,2022-01-26 20:30:28.694,,,,,,,,,,1,4,,N,,J,,1,,,,,,,,,,,,,1
192428,,113,A,"530199              ",,,"Research Seminar Demography, Democracy and Public Policy",,2.0,20221,,,J,2022-02-16 11:08:06.466,,,,,,,,,,0,4,,N,,J,,2,,,,,,,,,,,,,1
191807,,4,A,"5519017             ",,,Sport und Leistung,,2.0,20221,,,J,2022-01-18 14:26:30.281,,,,,,,,,,1,4,,J,,J,,1,,,,,,,,,,,,,1
190783,,236,A,"5240390             ",,,Gabriela Mistral weltliterarisch &#8211; von den Kinderreigen über den Literaturnobelpreis bis zum Nachlass,,2.0,20221,,,J,2021-11-16 11:46:33.696,,,,,,,,,,0,4,,N,,J,,1,,,,,,,,,,,,,1
190029,,113,A,"3313088             ",,,Schülergesellschaft Informatik,,4.0,20221,,,J,2021-11-25 13:11:41.738,,,,,,,,,,,4,,N,,J,,1,,,,,,,,,,,,J,4
193100,,4,A,"5260024             ",,,Polnisch: Kommunikationskurs II (für Nichtmuttersprachler*innen),,2.0,20221,,,J,2022-01-04 14:18:01.519,,,,,,,,,,1,4,,J,,J,,19,,,,,,,,,,,,,1
190804,,113,A,"5240406             ",,,Giorgio de Chirico und Alberto Savinio - die andere Moderne in Bild und Text,,2.0,20221,,,J,2021-11-16 13:18:03.445,,,,,,,,,,0,4,,N,,J,,1,,,,,,,,,,,,J,1
193616,,113,A,"533642              ",,,Ist das echt? Architektur des Barock und Neobarock in Berlin,,2.0,20221,,,J,2022-01-13 11:12:55.128,,,,,,,,,,,4,,N,,J,,1,,,,,,,,,,,,,1
190817,,113,A,"5240417             ",,,Paisajes del Antropoceno,,2.0,20221,,,J,2022-02-21 10:53:04.804,,,,,,,,,,0,4,,N,,J,,6,,,,,,,,,,,,J,2
190789,,382,A,"10805               ",,,"Asyl- und Aufenthaltsrecht, Fälle aus der Praxis",,2.0,20221,,,J,2022-02-01 10:43:55.979,,,,,,,,,https://moodle.hu-berlin.de/course/view.php?id=94623,,4,,N,,N,,1,,,,,,,,,,,,,1
190031,,236,A,"3313035             ",,,Immersive Medien,,2.0,20221,,,J,2021-11-16 09:53:25.633,,,,,,,,,,,4,,N,,N,,1,,,,,,,,,,,,J,4
191818,,4,A,"5519038             ",,,Grundlagen der Trainingswissenschaft,,1.0,20221,,,J,2022-01-07 15:22:22.998,,,,,,,,,,1,4,,N,,J,,1,,,,,,,,,,,,,1
191808,,359,A,"5519053             ",,,Der experimentelle Forschungsprozess in der Trainings- und Bewegungswissenschaft,,2.0,20221,,,J,2022-01-19 14:01:33.862,,,,,,,,,,1,4,,J,,J,,1,,,,,,,,,,,,,1
192424,,113,A,"3313095             ",,,Betriebssysteme 1 - Das Seminar zur Vorlesung,,2.0,20221,,,J,2021-12-15 21:09:57.843,,,,,,,,,,,4,,N,,J,,1,,,,,,,,,,,,J,1
190786,,113,A,"5240392             ",,,Medientheorien für Literaturwissenschaftler/innen,,2.0,20221,,,J,2022-01-25 13:49:32.219,,,,,,,,,,0,4,,N,,J,,1,,,,,,,,,,,,,1
190801,,236,A,"5240403             ",,,Florenz als Paradigma der Frührenaissance,,2.0,20221,,,J,2021-11-16 13:08:29.383,,,,,,,,,,0,4,,N,,J,,1,,,,,,,,,,,,,1
193102,,4,A,"5260023             ",,,Polnisch: Praktische Grammatik II (für Nichtmuttersprachler*innen),,2.0,20221,,,J,2022-01-04 14:26:27.638,,,,,,,,,,1,4,,J,,J,,19,,,,,,,,,,,,,1
194125,,386,A,"51741               ",,,"Nekropolitische Verflechtungen, Politiken der Trauer und (revolutionäre?) Heritage und Gedenkpraktiken zwischen Rojava/Kurdistan und Berlin. SP I",,4.0,20221,,,J,2022-01-26 11:30:02.264,,,,,,,,,,0,4,,N,,J,,1,,,,,,,,,,,,,1
190805,,113,A,"5240408             ",,,Psychiatrische Narrative und Schreibweisen,,2.0,20221,,,J,2022-02-01 13:56:06.771,,,,,,,,,,0,4,,N,,J,,1,,,,,,,,,,,,,1
191809,,113,A,"10768               ",,,Kolonialstrafrecht und Kolonialunrecht,,2.0,20221,,,J,2022-01-19 17:13:05.204,,,,,,,,,https://moodle.hu-berlin.de/enrol/index.php?id=110172,,4,,N,,N,,1,,,,,,,,,,,,,1
190032,,4,A,"3313036             ",,,Immersive Medien,,2.0,20221,,,J,2021-11-16 09:53:37.134,,,,,,,,,,,4,,N,,J,,1,,,,,,,,,,,,,1
191414,,421,A,MA1650              ,,,"""Vom Schreiben einer Masterarbeit: Eigene Ideen wissenschaftlich umsetzen""",,3.0,20221,,,J,2022-01-13 10:11:41.653,,,,,,,,,,1,4,,J,,N,,1,,,,,,,,,,,,,4
194116,,360,A,"51701               ",,,Einführung in die Sozial- und Kulturtheorien,,2.0,20221,,,J,2022-01-26 10:57:29.363,,,,,,,,,,0,4,,N,,J,,1,,,,,,,,,,,,,1
192427,,113,A,"3313096             ",,,Hot Topics,,2.0,20221,,,J,2021-12-15 21:10:36.128,,,,,,,,,,,4,,N,,N,,1,,,,,,,,,,,,J,1
193103,,4,A,"5260023ÜWP          ",,,Polnisch: Praktische Grammatik II (für Nichtmuttersprachler*innen),,2.0,20221,,,J,2022-01-04 14:29:45.941,,,,,,,,,,1,4,,J,,J,,19,,,,,,,,,,,,,1
190788,,113,A,"5240394             ",,,Seminario compartido: SUR &#8211; Territorios indígenas y textualidades fronterizas,,2.0,20221,,,J,2022-01-26 10:06:08.847,,,,,,,,,,0,4,,N,,J,,6,,,,,,,,,,,,,3
190035,,113,A,"3313076             ",,,Onlinekurse selbst gestalten: Wissenstransfer in der Praxis,,2.0,20221,,,J,2022-02-10 09:30:26.758,,,,,,,,,,,4,,N,,J,,1,,,,,,,,,,,,,2
190791,,329,A,"5240395             ",,,Kolloquium für Bachelorarbeiten Französisch/Italienisch (Literaturwissenschaft),,1.0,20221,,,J,2021-11-16 12:10:27.828,,,,,,,,,,0,4,,N,,J,,1,,,,,,,,,,,,,1
190797,,113,A,"5240400             ",,,Flauberts Mythofiktionen,,2.0,20221,,,J,2021-11-16 12:41:13.644,,,,,,,,,,0,4,,N,,J,,1,,,,,,,,,,,,,1
191810,,113,A,"10774               ",,,Kritische Perspektiven auf das Völkerstrafrecht,,2.0,20221,,,J,2021-12-17 13:05:21.499,,,,,,,,,https://moodle.hu-berlin.de/enrol/index.php?id=110173,,4,,N,,N,,1,,,,,,,,,,,,,1
190038,,113,A,"3313089             ",,,Unterrichten mit digitalen Medien,,2.0,20221,,,J,2022-03-14 09:25:49.970,,,,,,,,,,,4,,J,,J,,1,,,,,,,,,,,,,1
193131,,387,A,"5260036             ",,,Slowakisch: Sprachkurs A2,,6.0,20221,,,J,2022-01-24 00:24:01.375,,,,,,,,,,1,4,,J,,J,,1,,,,,,,,,,,,,3
192435,,113,A,"530205              ",,,Digitale Demokratie,,2.0,20221,,,J,2022-02-16 10:57:29.830,,,,,,,,,,0,4,,N,,J,,1,,,,,,,,,,,,,1
194117,,113,A,"51716               ",,,Klimawandel: Eine Einführung in anthropologische Analysen,,2.0,20221,,,J,2022-03-07 12:09:42.852,,,,,,,,,,0,4,,N,,J,,1,,,,,,,,,,,,,1
193628,,113,A,"533643              ",,,Kollektiv / Experimentell / Radikal. Theorien und Praktiken der Kunstausbildung in Moderne und Gegenwart,,2.0,20221,,,J,2022-01-13 11:17:51.900,,,,,,,,,,,4,,N,,J,,9,,,,,,,,,,,,,1
193684,,236,A,"2112MB006VL2        ",,,Biostatistik,,1.0,20221,,,J,2022-01-19 18:26:40.768,,,,,,,,,https://moodle.hu-berlin.de/course/view.php?id=99203,2,4,,N,,N,,1,,,,,,,,,,,,J,3
191811,,4,A,ÜWP5519037          ,,,ÜWP Bewegungssteuerung und Belastungsgestaltung,,2.0,20221,,,J,2022-01-07 14:59:58.210,,,,,,,,,,1,4,,J,,J,,1,,,,,,,,,,,,,1
194123,,113,A,"51731               ",,,Ethnographisches Schreiben,,2.0,20221,,,J,2022-01-26 11:20:41.849,,,,,,,,,,0,4,,N,,J,,1,,,,,,,,,,,,,1
190792,,329,A,"5240396             ",,,Kolloquium für Bachelorarbeiten Spanisch/Französisch (Literaturwissenschaft),,1.0,20221,,,J,2021-11-16 12:13:31.890,,,,,,,,,,0,4,,N,,J,,1,,,,,,,,,,,,,1
190813,,113,A,"5240413             ",,,Cervantes: Don Quijote de la Mancha,,2.0,20221,,,J,2021-11-16 15:11:51.973,,,,,,,,,,0,4,,N,,J,,1,,,,,,,,,,,,,1
190036,,113,A,"3313077             ",,,Partizipatives Design,,2.0,20221,,,J,2021-11-16 10:06:54.760,,,,,,,,,,,4,,N,,J,,9,,,,,,,,,,,,,1
193106,,113,A,"5270055             ",,,Theologie von Gesundheit und Krankheit in historischer Perspektive,,2.0,20221,,,J,2022-01-04 15:28:48.801,,,,,,,,,,1,4,,J,,J,,1,,,,,,,,,,,,,1
193137,,4,A,"5260062             ",,,Polnisch: Fachsprachliche Kommunikation,,2.0,20221,,,J,2022-01-31 11:29:07.857,,,,,,,,,,1,4,,J,,J,,19,,,,,,,,,,,,,1
193109,,113,A,"5260077             ",,,Russisch: Aspekte des Lehrens und Lernens einer Fremdsprache,,2.0,20221,,,J,2022-01-04 14:54:16.753,,,,,,,,,,1,4,,J,,J,,1,,,,,,,,,,,,,1
191813,,236,A,"5519039             ",,,Grundlagen der Trainingswissenschaft,,1.0,20221,,,J,2022-01-07 15:22:34.670,,,,,,,,,,1,4,,N,,N,,1,,,,,,,,,,,,,1
194118,,113,A,"51724               ",,,Datenanalyse in der Europäischen Ethnologie,,2.0,20221,,,J,2022-01-26 11:09:41.707,,,,,,,,,,0,4,,J,,J,,1,,,,,,,,,,,,,1
190814,,113,A,"5240414             ",,,Happily ever after. Erzählungen von Ehe zwischen Gefühl und Kalkül,,2.0,20221,,,J,2021-11-16 15:18:04.748,,,,,,,,,,0,4,,N,,J,,1,,,,,,,,,,,,J,1
192436,,113,A,"530207              ",,,Einführung in die Politische Soziologie,,2.0,20221,,,J,2022-02-16 10:58:15.604,,,,,,,,,,0,4,,N,,J,,1,,,,,,,,,,,,,1
193630,,113,A,"533644              ",,,Digitale Bildzensur,,2.0,20221,,,J,2022-01-13 11:19:57.450,,,,,,,,,,,4,,N,,J,,1,,,,,,,,,,,,,1
193686,,4,A,"2112MBPH003UE       ",,,Biostatistik,,2.0,20221,,,J,2022-01-19 18:26:51.241,,,,,,,,,https://moodle.hu-berlin.de/course/view.php?id=99203,2,4,,N,,J,,1,,,,,,,,,,,,J,3
194119,,329,A,"51726               ",,,Kolloquium: Intersektionales forschen,,2.0,20221,,,J,2022-01-26 11:11:45.666,,,,,,,,,,0,4,,J,,N,,1,,,,,,,,,,,,,1
190800,,113,A,"5240407             ",,,Francesco Petrarca: Canzoniere,,2.0,20221,,,J,2021-11-16 12:56:30.577,,,,,,,,,,0,4,,N,,J,,1,,,,,,,,,,,,,1
190795,,113,A,"5240398             ",,,Italiam! Italiam! &#8211; Italien in der französischen Literatur,,2.0,20221,,,J,2022-01-31 10:39:05.752,,,,,,,,,,0,4,,N,,J,,1,,,,,,,,,,,,,1
193119,,329,A,"5260050             ",,,Sprachenübergreifend: Kolloquium Wissenschaftliche Projektarbeit,,2.0,20221,,,J,2022-01-04 23:14:45.837,,,,,,,,,,1,4,,J,,J,,1,,,,,,,,,,,,,1
194120,,329,A,"51738               ",,,BA-Kolloquium,,2.0,20221,,,J,2022-03-07 09:59:44.432,,,,,,,,,,0,4,,N,,J,,1,,,,,,,,,,,,,1
191815,,113,A,"10773               ",,,Strafrecht und Geschlecht,,2.0,20221,,,J,2021-12-06 11:53:45.383,,,,,,,,,,,4,,N,,N,,1,,,,,,,,,,,,,1
192438,,4,A,"54742               ",,,Didaktisch-methodische Übungen für den Förderschwerpunkt körperlich motorische Entwicklung,,2.0,20221,,,J,2022-02-24 14:01:56.702,,,,,,,,,,1,4,,N,,J,,1,,,,,,,,,,,,,1
193638,,423,A,"533651              ",,,Das mittelalterliche Altarbild,,2.0,20221,,,J,2022-01-13 12:11:29.372,,,,,,,,,,,4,,N,,J,,1,,,,,,,,,,,,,1
193633,,113,A,"533647              ",,,Speculation,,2.0,20221,,,J,2022-01-13 11:25:42.633,,,,,,,,,,,4,,N,,J,,2,,,,,,,,,,,,,1
193665,,329,A,"533687              ",,,"Kolloquium für BA, MA, PhD",,3.0,20221,,,J,2022-02-24 11:37:28.994,,,,,,,,,,,4,,N,,N,,1,,,,,,,,,,,,,1
193670,,329,A,"533691              ",,,"Kolloquium für BA, MA, PhD",,2.0,20221,,,J,2022-02-24 11:40:02.763,,,,,,,,,,,4,,N,,N,,1,,,,,,,,,,,,,1
193111,,4,A,"5260126             ",,,Russisch: Texte und Medien,,2.0,20221,,,J,2022-01-04 17:08:09.462,,,,,,,,,,1,4,,J,,J,,1,,,,,,,,,,,,,3
191816,,113,A,"5260122ÜWP          ",,,"Russisch, sprachenübergreifend: Tolstojs philosophische Spaziergänge in ""Anna Karenina""",,2.0,20221,,,J,2022-01-04 23:48:55.842,,,,,,,,,,0,4,,J,,J,,1,,,,,,,,,,,,,1
194121,,329,A,"51739               ",,,Masterkolloquium,,2.0,20221,,,J,2022-01-26 11:15:31.220,,,,,,,,,,0,4,,N,,J,,1,,,,,,,,,,,,,1
190798,,113,A,"5240401             ",,,Einführung in die französische Literaturwissenschaft II,,2.0,20221,,,J,2021-11-16 12:46:56.766,,,,,,,,,,0,4,,N,,J,,1,,,,,,,,,,,,,1
190808,,113,A,"5240410             ",,,Einführung in die hispanistische Literaturwissenschaft (2. Teil),,2.0,20221,,,J,2021-11-16 13:34:50.908,,,,,,,,,,0,4,,N,,J,,1,,,,,,,,,,,,,1
190806,,113,A,"5240409             ",,,&#8222;Tatort Belpaese&#8220;: italienische Kriminalromane und deren Autoren (2000-2020),,2.0,20221,,,J,2021-11-16 13:31:40.814,,,,,,,,,,0,4,,N,,J,,1,,,,,,,,,,,,,1
194146,,113,A,Ü53455              ,,,"""Neue Gedanken müssen sich neue Formen suchen""? Formale Residuen in programmatischer Musik von Liszt bis Strauss",,2.0,20221,,,J,2022-01-26 20:09:33.404,,,,,,,,,,0,4,,N,,J,,1,,,,,,,,,,,,,1
192450,,113,A,"54745               ",,,Pädagogische Begleitung von erwachsenen Menschen mit lebensverkürzender Erkrankung und schwerer und mehrfacher Behinderung,,2.0,20221,,,J,2022-02-24 14:01:56.721,,,,,,,,,,1,4,,N,,J,,1,,,,,,,,,,,,,1
192490,,113,A,"54733               ",,,Spezifische Aspekte der Pädagogik für Kinder und Jugendliche mit lvE,,2.0,20221,,,J,2022-02-24 14:02:29.382,,,,,,,,,,2,4,,N,,J,,1,,,,,,,,,,,,,1
194122,,329,A,"51730               ",,,Kolloquium Gender_Queer_Ethnographie forschungspraktisch,,2.0,20221,,,J,2022-01-26 11:22:37.114,,,,,,,,,,0,4,,J,,N,,1,,,,,,,,,,,,,2
190799,,113,A,"5240402             ",,,Einführung in die italienische Literaturwissenschaft,,2.0,20221,,,J,2021-11-16 12:50:05.175,,,,,,,,,,0,4,,N,,J,,1,,,,,,,,,,,,,1
190042,,236,A,"3313048             ",,,Einführung in die formale Logik für IMP,,2.0,20221,,,J,2021-11-16 09:58:17.149,,,,,,,,,,,4,,N,,N,,1,,,,,,,,,,,,J,4
193635,,329,A,"53479               ",,,Transkulturelle Musikwissenschaft und historische Anthropologie der Musik,,3.0,20221,,,J,2022-01-19 16:38:28.700,,,,,,,,,,1,4,,N,,N,,1,,,,,,,,,,,,J,1
193112,,113,A,"5260061             ",,,Russisch: Experimentelles Forschen - Theorie und Praxis,,2.0,20221,,,J,2022-01-04 17:12:19.556,,,,,,,,,,0,4,,J,,J,,1,,,,,,,,,,,,,1
191817,,113,A,"5260069             ",,,Sprachenübergreifend: Aspekt und Sprachwandel,,2.0,20221,,,J,2021-12-06 12:06:18.959,,,,,,,,,,0,4,,J,,J,,1,,,,,,,,,,,,,1
192454,,113,A,"54753               ",,,Interdisziplinäre Diagnostik,,2.0,20221,,,J,2022-02-24 14:01:56.772,,,,,,,,,,1,4,,N,,J,,1,,,,,,,,,,,,,1
192440,,113,A,"54736               ",,,Vorbereitung Praxissemester im FSP Körperliche und motorische Entwicklung,,2.0,20221,,,J,2022-02-24 14:02:29.400,,,,,,,,,,2,4,,N,,J,,1,,,,,,,,,,,,,1
193136,,113,A,"5260073             ",,,Sprachenübergreifend: Der Liebesroman als Flickenteppich: Möglichkeiten des Liebesromans in den slawischen Literaturen der Gegenwart,,2.0,20221,,,J,2022-01-05 00:45:41.685,,,,,,,,,,1,4,,J,,J,,1,,,,,,,,,,,,,1
194124,,113,A,"51732               ",,,Multimodal ethnography,,2.0,20221,,,J,2022-03-09 11:19:37.812,,,,,,,,,,0,4,,N,,J,,2,,,,,,,,,,,,,1
190802,,113,A,"5240404             ",,,Italo Calvinos Erzählungen,,2.0,20221,,,J,2021-11-16 13:12:26.768,,,,,,,,,,0,4,,N,,J,,1,,,,,,,,,,,,,1
190043,,4,A,"3313049             ",,,Einführung in die formale Logik für IMP,,2.0,20221,,,J,2021-11-16 09:58:33.807,,,,,,,,,,,4,,N,,J,,1,,,,,,,,,,,,J,4
191819,,329,A,"53679               ",,,Abschluss-Kolloquium for BA and MA students,,2.0,20221,,,J,2022-01-10 15:20:08.119,,,,,,,,,,0,4,,J,,J,,2,,,,,,,,,,,,J,3
193140,,113,A,"5260083             ",,,Sprachenübergreifend: Minority languages in the Balkans,,2.0,20221,,,J,2022-01-05 01:17:02.672,,,,,,,,,,0,4,,J,,J,,2,,,,,,,,,,,,,1
193128,,4,A,"5260037ÜWP          ",,,Slowakisch: Praktische Grammatik II,,2.0,20221,,,J,2022-01-24 00:30:55.225,,,,,,,,,,1,4,,J,,J,,1,,,,,,,,,,,,,1
193114,,113,A,"5260099             ",,,Sprachenübergreifend: Slawische Sprachen als Herkunftssprachen,,2.0,20221,,,J,2022-01-05 01:22:55.680,,,,,,,,,,1,4,,J,,J,,1,,,,,,,,,,,,,1
193113,,113,A,"5260061ÜWP          ",,,Russisch: Experimentelles Forschen - Theorie und Praxis,,2.0,20221,,,J,2022-01-04 17:18:54.297,,,,,,,,,,0,4,,J,,J,,1,,,,,,,,,,,,,1
190044,,236,A,"10669               ",,,Verlagsrecht,,2.0,20221,,,J,2021-11-17 15:53:23.385,,,,,,,,,,,4,,N,,N,,1,,,,,,,,,,,,J,1
193116,,113,A,"54276               ",,,Geschlecht in Schule und Unterricht,,2.0,20221,,,J,2022-01-11 15:38:31.337,,,,,,,,,,0,4,,J,,J,,1,,,,,,,,,,,,,2
193115,,113,A,"54275               ",,,Empirische Forschungskompetenz: Die Statistiksoftware SPSS,,2.0,20221,,,J,2022-01-11 15:38:41.790,,,,,,,,,,0,4,,J,,J,,1,,,,,,,,,,,,,2
192512,,113,A,"54705               ",,,Diagnostik und Förderung im Förderschwerpunkt Geistige Entwicklung,,2.0,20221,,,J,2022-02-24 13:58:13.101,,,,,,,,,,1,4,,N,,J,,1,,,,,,,,,,,,J,1
192441,,329,A,"54738               ",,,Kolloquium Abteilung Körperbehindertenpädagogik,,2.0,20221,,,J,2022-02-24 14:02:29.406,,,,,,,,,,1,4,,N,,J,,1,,,,,,,,,,,,,1
194126,,331,A,"51747               ",,,Einführungsveranstaltung BA und MA,,2.0,20221,,,J,2022-01-26 11:33:21.283,,,,,,,,,,0,4,,N,,J,,1,,,,,,,,,,,,,1
190803,,113,A,"5240405             ",,,Zwischen Kultur und Gewalt - Il movimento 77,,2.0,20221,,,J,2021-11-16 13:14:47.560,,,,,,,,,,0,4,,N,,J,,1,,,,,,,,,,,,,1
190809,,113,A,"5240411             ",,,La generación del 98,,2.0,20221,,,J,2021-11-16 13:39:01.390,,,,,,,,,,0,4,,N,,J,,1,,,,,,,,,,,,,1
192442,,113,A,"54754               ",,,Schluckstörungen bei Kindern,,2.0,20221,,,J,2022-02-24 14:01:56.779,,,,,,,,,,2,4,,N,,J,,1,,,,,,,,,,,,,1
193641,,423,A,"533654              ",,,Thinking Ahead. Initiativen und Visionen für neue städtische Lebensweisen in Berlin von 2000 bis heute,,2.0,20221,,,J,2022-03-07 10:40:15.368,,,,,,,,,,,4,,N,,J,,1,,,,,,,,,,,,,1
193129,,4,A,"5260038             ",,,Slowakisch: Kommunikationskurs II,,2.0,20221,,,J,2022-01-05 00:10:10.481,,,,,,,,,,1,4,,J,,J,,1,,,,,,,,,,,,,2
193683,,236,A,"2112MB006VL1        ",,,Mathematik 2,,1.0,20221,,,J,2022-01-19 18:27:21.948,,,,,,,,,https://moodle.hu-berlin.de/course/view.php?id=99203,2,4,,N,,N,,1,,,,,,,,,,,,J,3
194128,,113,A,"10628               ",,,Parlament und Parlamentsrecht,,2.0,20221,,,J,2022-01-26 14:15:48.195,,,,,,,,,https://moodle.hu-berlin.de/course/view.php?id=110366,,4,,N,,N,,1,,,,,,,,,,,,,1
193677,,374,A,,,,»Schreiben über neue Musik« (mit Aufführungsbesuch),,2.0,20221,,,J,2022-01-13 15:11:29.300,,,,,,,,,,0,4,,N,,N,,1,,,,,,,,,,,,J,3
190811,,236,A,"5230015Ü            ",,,Einblicke in die skandinavische Literaturgeschichte,,2.0,20221,,,J,2022-01-25 12:45:30.237,,,,,,,,,,2,4,,J,,J,,1,,,,,,,,,,,,,3
193118,,113,A,"5260099ÜWP          ",,,Sprachenübergreifend: Slawische Sprachen als Herkunftssprachen,,2.0,20221,,,J,2022-01-05 01:23:14.712,,,,,,,,,,1,4,,J,,J,,1,,,,,,,,,,,,,1
190812,,236,A,"5230095             ",,,Einführung in die skandinavistische Sprachwissenschaft,,2.0,20221,,,J,2022-01-25 13:41:38.612,,,,,,,,,,2,4,,J,,J,,1,,,,,,,,,,,,,3
191828,,113,A,"54456               ",,,Lernorte in der beruflichen Bildung - Vorbereitung BPR,,2.0,20221,,,J,2022-01-05 09:30:36.329,,,,,,,,,,1,4,,J,,J,,1,,,,,,,,,,,,,2
192513,,113,A,"54713               ",,,Vorbereitung auf das Praxissemester im sonderpädagogischen Schwerpunkt Geistige Entwicklung,,2.0,20221,,,J,2022-02-24 14:00:48.914,,,,,,,,,,2,4,,N,,J,,1,,,,,,,,,,,,,1
192443,,113,A,"54746               ",,,"Interventionsplanung, Diagnostik und Beratung in der Unterstützten Kommunikation",,2.0,20221,,,J,2022-02-24 14:01:56.738,,,,,,,,,,2,4,,N,,J,,1,,,,,,,,,,,,,1
193644,,342,A,"533662              ",,,Die Romanitas und das Eigene - Anfangsarchitektur der Normannen in Apulien und Lukanien,,2.0,20221,,,J,2022-01-13 12:24:43.771,,,,,,,,,,,4,,N,,J,,1,,,,,,,,,,,,,1
191823,,113,A,"53622               ",,,Sprachen und Schriften Südostasiens - Diversität und Konvergenz,,2.0,20221,,,J,2022-01-06 16:08:26.535,,,,,,,,,,0,4,,J,,J,,1,,,,,,,,,,,,,1
